2024-01-15 19:44:38,729 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/tmp/mq/kahadb/kahadb] | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:44:38,747 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[/tmp/mq/kahadb/kahadb] | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:44:38,769 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2024-01-15 19:44:38,771 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-01-15 19:44:38,968 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:44:39,016 | INFO  | PListStore:[/tmp/mq/kahadb/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2024-01-15 19:44:39,022 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:44:39,022 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:44:39,146 | INFO  | Apache ActiveMQ 5.17.6 (localhost, ID:activemq-44519-1705347879030-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:44:39,159 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-15 19:44:39,160 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:44:39,165 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-15 19:44:39,166 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:44:39,175 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-15 19:44:39,176 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:44:39,178 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-15 19:44:39,179 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:44:39,182 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2024-01-15 19:44:39,221 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2024-01-15 19:44:39,260 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@146dcfe6{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2024-01-15 19:44:39,288 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2024-01-15 19:44:39,289 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:44:39,289 | INFO  | Apache ActiveMQ 5.17.6 (localhost, ID:activemq-44519-1705347879030-0:1) started | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:44:39,290 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:44:39,295 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /tmp/mq/kahadb/kahadb only has 19966 mb of usable space. - resetting to maximum available disk space: 19966 mb | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:44:39,296 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: /tmp/mq/kahadb only has 19966 mb of usable space. - resetting to maximum available disk space: 19966 mb | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:44:39,636 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2024-01-15 19:44:39,636 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2024-01-15 19:54:39,633 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/tmp/mq/kahadb] | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:54:39,638 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[/tmp/mq/kahadb] | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:54:39,656 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2024-01-15 19:54:39,657 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-01-15 19:54:39,669 | INFO  | JMX consoles can connect to service:jmx:rmi:///jndi/rmi://localhost:1099/jmxrmi | org.apache.activemq.broker.jmx.ManagementContext | JMX connector
2024-01-15 19:54:39,774 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:54:39,775 | INFO  | PListStore:[/tmp/mq/kahadb/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2024-01-15 19:54:39,775 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:54:39,776 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:54:39,908 | INFO  | Apache ActiveMQ 5.17.6 (localhost, ID:active-35395-1705348479790-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:54:39,917 | INFO  | Listening for connections at: tcp://active:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600&updateClusterClients=true | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-15 19:54:39,917 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:54:39,920 | INFO  | Listening for connections at: amqp://active:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-15 19:54:39,921 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:54:39,926 | INFO  | Listening for connections at: stomp://active:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-15 19:54:39,926 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:54:39,928 | INFO  | Listening for connections at: mqtt://active:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-15 19:54:39,929 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:54:39,931 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2024-01-15 19:54:39,955 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2024-01-15 19:54:39,982 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@dc4a691{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2024-01-15 19:54:40,006 | INFO  | Listening for connections at ws://active:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2024-01-15 19:54:40,006 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:54:40,007 | INFO  | Establishing network connection from vm://localhost to tcp://standby:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | main
2024-01-15 19:54:40,022 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:54:40,179 | INFO  | localhost Shutting down NC | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2
2024-01-15 19:54:40,182 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2
2024-01-15 19:54:40,183 | INFO  | Error with pending local brokerInfo on: vm://localhost#0 (peer (vm://localhost#1) stopped.) | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2
2024-01-15 19:54:40,183 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:54:40,184 | WARN  | Could not start network bridge between: vm://localhost and: tcp://standby:61626 due to: standby | org.apache.activemq.network.DiscoveryNetworkConnector | main
2024-01-15 19:54:40,184 | INFO  | Network Connector DiscoveryNetworkConnector:NC:BrokerService[localhost] started | org.apache.activemq.network.NetworkConnector | main
2024-01-15 19:54:40,185 | INFO  | Apache ActiveMQ 5.17.6 (localhost, ID:active-35395-1705348479790-0:1) started | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:54:40,185 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:54:40,188 | WARN  | Store limit is 20480 mb (current store usage is 0 mb). The data directory: /tmp/mq/kahadb only has 20416 mb of usable space. - resetting to maximum available disk space: 20416 mb | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:54:40,510 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2024-01-15 19:54:40,510 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2024-01-15 19:54:41,188 | INFO  | Establishing network connection from vm://localhost to tcp://standby:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2024-01-15 19:54:41,189 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2024-01-15 19:54:41,190 | INFO  | localhost Shutting down NC | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1
2024-01-15 19:54:41,192 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1
2024-01-15 19:54:41,192 | INFO  | Error with pending local brokerInfo on: vm://localhost#2 (peer (vm://localhost#3) stopped.) | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1
2024-01-15 19:54:41,193 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2024-01-15 19:54:41,193 | WARN  | Could not start network bridge between: vm://localhost and: tcp://standby:61626 due to: standby | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2024-01-15 19:54:43,195 | INFO  | Establishing network connection from vm://localhost to tcp://standby:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2024-01-15 19:54:43,198 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2024-01-15 19:54:43,202 | INFO  | localhost Shutting down NC | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1
2024-01-15 19:54:43,206 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1
2024-01-15 19:54:43,207 | INFO  | Error with pending local brokerInfo on: vm://localhost#4 (peer (vm://localhost#5) stopped.) | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1
2024-01-15 19:54:43,209 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2024-01-15 19:54:43,210 | WARN  | Could not start network bridge between: vm://localhost and: tcp://standby:61626 due to: standby | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2024-01-15 19:54:47,215 | INFO  | Establishing network connection from vm://localhost to tcp://standby:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2024-01-15 19:54:47,219 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2024-01-15 19:54:47,225 | INFO  | localhost Shutting down NC | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2
2024-01-15 19:54:47,228 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2
2024-01-15 19:54:47,229 | INFO  | Error with pending local brokerInfo on: vm://localhost#6 (peer (vm://localhost#7) stopped.) | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2
2024-01-15 19:54:47,231 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2024-01-15 19:54:47,232 | WARN  | Could not start network bridge between: vm://localhost and: tcp://standby:61626 due to: standby | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2024-01-15 19:54:55,233 | INFO  | Establishing network connection from vm://localhost to tcp://standby:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2024-01-15 19:54:55,236 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2024-01-15 19:54:55,249 | INFO  | localhost Shutting down NC | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1
2024-01-15 19:54:55,251 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1
2024-01-15 19:54:55,251 | INFO  | Error with pending local brokerInfo on: vm://localhost#8 (peer (vm://localhost#9) stopped.) | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1
2024-01-15 19:54:55,252 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2024-01-15 19:54:55,252 | WARN  | Could not start network bridge between: vm://localhost and: tcp://standby:61626 due to: standby | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2024-01-15 19:55:11,253 | INFO  | Establishing network connection from vm://localhost to tcp://standby:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2024-01-15 19:55:11,259 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2024-01-15 19:55:11,275 | INFO  | localhost Shutting down NC | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2
2024-01-15 19:55:11,277 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2
2024-01-15 19:55:11,278 | INFO  | Error with pending local brokerInfo on: vm://localhost#10 (peer (vm://localhost#11) stopped.) | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2
2024-01-15 19:55:11,279 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2024-01-15 19:55:11,280 | WARN  | Could not start network bridge between: vm://localhost and: tcp://standby:61626 due to: standby | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2024-01-15 19:55:41,279 | INFO  | Establishing network connection from vm://localhost to tcp://standby:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2024-01-15 19:55:41,282 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2024-01-15 19:55:41,289 | INFO  | localhost Shutting down NC | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-4
2024-01-15 19:55:41,289 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-4
2024-01-15 19:55:41,290 | INFO  | Error with pending local brokerInfo on: vm://localhost#12 (peer (vm://localhost#13) stopped.) | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-4
2024-01-15 19:55:41,290 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2024-01-15 19:55:41,291 | WARN  | Could not start network bridge between: vm://localhost and: tcp://standby:61626 due to: standby | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2024-01-15 19:56:11,294 | INFO  | Establishing network connection from vm://localhost to tcp://standby:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-3
2024-01-15 19:56:11,305 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-3
2024-01-15 19:56:11,321 | INFO  | localhost Shutting down NC | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-6
2024-01-15 19:56:11,322 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-6
2024-01-15 19:56:11,323 | INFO  | Error with pending local brokerInfo on: vm://localhost#14 (peer (vm://localhost#15) stopped.) | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-6
2024-01-15 19:56:11,323 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-3
2024-01-15 19:56:11,324 | WARN  | Could not start network bridge between: vm://localhost and: tcp://standby:61626 due to: standby | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-3
2024-01-15 19:56:41,326 | INFO  | Establishing network connection from vm://localhost to tcp://standby:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-4
2024-01-15 19:56:41,335 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-4
2024-01-15 19:56:41,350 | INFO  | localhost Shutting down NC | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-8
2024-01-15 19:56:41,351 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-8
2024-01-15 19:56:41,352 | INFO  | Error with pending local brokerInfo on: vm://localhost#16 (peer (vm://localhost#17) stopped.) | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-8
2024-01-15 19:56:41,352 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-4
2024-01-15 19:56:41,353 | WARN  | Could not start network bridge between: vm://localhost and: tcp://standby:61626 due to: standby | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-4
2024-01-15 19:57:11,353 | INFO  | Establishing network connection from vm://localhost to tcp://standby:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-5
2024-01-15 19:57:11,356 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-5
2024-01-15 19:57:11,369 | INFO  | localhost Shutting down NC | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-10
2024-01-15 19:57:11,370 | INFO  | localhost bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-10
2024-01-15 19:57:11,371 | INFO  | Error with pending local brokerInfo on: vm://localhost#18 (peer (vm://localhost#19) stopped.) | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-10
2024-01-15 19:57:11,372 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-5
2024-01-15 19:57:11,373 | WARN  | Could not start network bridge between: vm://localhost and: tcp://standby:61626 due to: standby | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-5
2024-01-15 19:58:03,840 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/tmp/mq/kahadb] | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:58:03,849 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[/tmp/mq/kahadb] | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:58:03,872 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2024-01-15 19:58:03,872 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-01-15 19:58:03,884 | INFO  | JMX consoles can connect to service:jmx:rmi:///jndi/rmi://localhost:1099/jmxrmi | org.apache.activemq.broker.jmx.ManagementContext | JMX connector
2024-01-15 19:58:03,926 | INFO  | Page File: /tmp/mq/kahadb/db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-01-15 19:58:03,930 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-01-15 19:58:03,930 | INFO  | Page File: /tmp/mq/kahadb/db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-01-15 19:58:04,018 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:58:04,018 | INFO  | PListStore:[/tmp/mq/kahadb/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2024-01-15 19:58:04,019 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:58:04,019 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:58:04,140 | INFO  | Apache ActiveMQ 5.17.6 (localhost, ID:active-36687-1705348684026-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2024-01-15 19:58:04,150 | INFO  | Listening for connections at: tcp://active:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600&updateClusterClients=true | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-15 19:58:04,151 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:58:04,153 | INFO  | Listening for connections at: amqp://active:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-15 19:58:04,155 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:58:04,158 | INFO  | Listening for connections at: stomp://active:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-15 19:58:04,158 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:58:04,160 | INFO  | Listening for connections at: mqtt://active:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-15 19:58:04,161 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2024-01-15 19:58:04,163 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2024-01-15 19:58:04,188 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2024-01-15 19:58:04,218 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6981f8f3{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
